Curation,Variable ID,Variable name,Variable synonyms,Context of use,Growth stage,Variable status,Variable Xref,Institution,Scientist,Date,Language,Crop,Trait ID,Trait name,Trait class,Trait description,Trait synonyms,Main trait abbreviation,Alternative trait abbreviations,Entity,Attribute,Trait status,Trait Xref,Method ID,Method name,Method class,Method description,Formula,Method reference,Scale ID,Scale name,Scale class,Decimal places,Lower limit,Upper limit,Scale Xref,Category 1,Category 2,Category 3,Category 4,Category 5,Category 6,Category 7,Category 8,Category 9,Category 10
,CO_350:0000262,SWSC_M_g_per_m2,,Evaluation in trials,From GS31,,,GlobalTrials.network,,,EN,Oat,CO_350:0000126,Stem water soluable carbohydrates,Physiological,Water soluble carbohydrates accumulated into the stem.,,SWSC,,Stem,Water soluable carbohydrates,,,CO_350:0000261,Stem water soluable carbohydrates measurement,Measurement,Laboratory analysis of stem water soluable content.,,,CO_350:0000008,g/m2,Numerical,2,0,2000,,,,,,,,,,,
,CO_350:0000265,SWSC_M_g_per_stem,,Evaluation in trials,From GS31,,,GlobalTrials.network,,,EN,Oat,CO_350:0000126,Stem water soluable carbohydrates,Physiological,Water soluble carbohydrates accumulated into the stem.,,SWSC,,Stem,Water soluable carbohydrates,,,CO_350:0000261,Stem water soluable carbohydrates measurement,Measurement,Laboratory analysis of stem water soluable content.,,,CO_350:0000264,g/stem,Numerical,2,,,,,,,,,,,,,
,CO_350:0000269,GrnPPn_M_grains_per_panicle,,Evaluation in trials,From GS61,,,GlobalTrials.network,,,EN,Oat,CO_350:0000266,Grains per panicle,Physiological,The number of grains per panicle.,,GrnPPn,,Oat/groat,Grain number,,,CO_350:0000267,Grains per panicle measurement,Measurement,Measure the grains per panicle.,,,CO_350:0000268,grains/panicle,Numerical,0,,,,,,,,,,,,,
,CO_350:0000270,Hdate_M_Jday,,Characterization in pedigree nurseries and evaluation in trials,Heading,,,"Oat Global, T3",,,EN,Oat,CO_350:0000012,Heading time,Phenological,The time when heading occurs.,,HdDays,,Inflorescence,Heading date,,,CO_350:0000013,Heading date observation,Measurement,Record of the date on which heading occurs.,,,CO_350:0000014,Julian day,Date,,0,365,,,,,,,,,,,
,CO_350:0000271,Mdate_M_Jday,,Characterization in pedigree nurseries and evaluation in trials,Physiological maturity,,,"Oat Global, T3",,,EN,Oat,CO_350:0000018,Maturity time,Phenological,The time when maturity occurs,,MatDays,,Grain,Maturity date,,,CO_350:0000019,Maturity date observation,Measurement,Record of the date on which maturity occurs.,,,CO_350:0000014,Julian day,Date,,0,365,,,,,,,,,,,
,CO_350:0000273,SpecWgt_M_kg_per_hl,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000125,Specific weight,Morphological,A measure of the density or weight per unit volume of a oat/groat at a standardized moisture level.,,SpecWgt,,Oat/groat,Density,,,CO_350:0000272,Specific weight measurment by Dicky John,Measurement,Measure the specific weight of the oat/groat with a Dicky John.,,,CO_350:0000145,kg/hl,Numerical,2,,,,,,,,,,,,,
,CO_350:0000275,SpecWgt_M_kg_per_hl,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000125,Specific weight,Morphological,A measure of the density or weight per unit volume of a oat/groat at a standardized moisture level.,,SpecWgt,,Oat/groat,Density,,,CO_350:0000274,Specific weight measurment by chrondrometer,Measurement,Measure the specific weight of the oat/groat with a chrondrometer.,,,CO_350:0000145,kg/hl,Numerical,2,,,,,,,,,,,,,
,CO_350:0000278,AGDBM_M_kg_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000276,Above ground dry biomass,Agronomic,Dry biomass of all above ground plant parts.,,AGDBM,,Plant,Dry biomass,,,CO_350:0000277,Above ground dry biomass measurement,Measurement,Cut all aboveground biomass in a predetermined area. Dry to a constant weight and weigh using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000281,AGFBM_M_kg_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000279,Above ground fresh biomass,Agronomic,Fresh biomass of all above ground plant parts.,,AGFBM,,Plant,Fresh biomass,,,CO_350:0000280,Above ground fresh biomass measurement,Measurement,Cut all aboveground biomass in a predetermined area and weigh immediately using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000284,BGDBM_M_kg_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000282,Below ground dry biomass,Agronomic,Dry biomass of all below ground plant parts.,,BGDBM,,Root,Dry biomass,,,CO_350:0000283,Below ground dry biomass measurement,Measurement,Recover as much below ground biomass as possible. Wash to remove excess soil. Dry to a constant weight and weight on a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000287,BGFBM_M_kg_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000285,Below ground fresh biomass,Agronomic,Fresh biomass of all below ground plant parts.,,BGFBM,,Root,Fresh biomass,,,CO_350:0000286,Below ground fresh biomass measurement,Measurement,Recover as much below ground biomass as possible. Wash to remove excess soil and weight on a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000290,CFFDBM_M_kg_per_m2,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000288,Chaff dry biomass,Agronomic,The dry biomass of chaff.,,CFFDBM,,Plant,Dry biomass,,,CO_350:0000289,Chaff dry biomass measurement,Measurement,Measure the chaff dry biomass.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000293,CFFFBM_M_kg_per_m2,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000291,Chaff fresh biomass,Agronomic,The fresh biomass of chaff.,,CFFFBM,,Plant,Fresh biomass,,,CO_350:0000292,Chaff fresh biomass measurement,Measurement,Measure the chaff fresh biomass.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000296,FTDBM_M_kg_per_m2,,Evaluation in trials,From GS21,,,GlobalTrials.network,,,EN,Oat,CO_350:0000294,Fertile tiller dry biomass,Agronomic,Dry biomass of all fertile tillers.,,FTDBM,,Fertile tiller,Dry biomass,,,CO_350:0000295,Fertile tiller dry biomass measurement,Measurement,Separate all fertile tillers from the sample. Dry to a constant weight and weigh using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000299,FTFBM_M_kg_per_m2,,Evaluation in trials,From GS21,,,GlobalTrials.network,,,EN,Oat,CO_350:0000297,Fertile tiller fresh biomass,Agronomic,Fresh biomass of all fertile tillers.,,FTFBM,,Fertile tiller,Fresh biomass,,,CO_350:0000298,Fertile tiller fresh biomass measurement,Measurement,Separate all fertile tillers from the sample and weigh immediately using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000302,GLDBM_M_kg_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000300,Green leaf dry biomass,Agronomic,Dry biomass of all leaves that have a green area > 50%.,,GLDBM,,Leaf,Dry biomass,,,CO_350:0000301,Green leaf dry biomass measurement,Measurement,Separate all leaves with green area greater than 50% from the sample. Dry to a constant weight and weigh using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000305,GLFBM_M_kg_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000303,Green leaf fresh biomass,Agronomic,Fresh biomass of all leaves that have a green area > 50%.,,GLFBM,,Leaf,Fresh biomass,,,CO_350:0000304,Green leaf fresh biomass measurement,Measurement,Separate all leaves with green area greater than 50% from the sample and weigh immediately using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000308,ITDBM_M_kg_per_m2,,Evaluation in trials,From GS21,,,GlobalTrials.network,,,EN,Oat,CO_350:0000306,Infertile tiller dry biomass,Agronomic,Dry biomass of all infertile tillers.,,ITDBM,,Infertile tiller,Dry biomass,,,CO_350:0000307,Infertile tiller dry biomass measurement,Measurement,Separate all infertile from the sample. Dry to a constant weight and weigh using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000311,ITFBM_M_kg_per_m2,,Evaluation in trials,From GS21,,,GlobalTrials.network,,,EN,Oat,CO_350:0000309,Infertile tiller fresh biomass,Agronomic,Fresh biomass of all infertile tillers.,,ITFBM,,Infertile tiller,Fresh biomass,,,CO_350:0000310,Infertile tiller fresh biomass measurement,Measurement,Separate all infertile tillers from the sample and weigh immediately using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000314,NGLDBM_M_kg_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000312,Non-green leaf dry biomass,Agronomic,Dry biomass of all leaves that have a green area < 50%.,,NGLDBM,,Leaf,Dry biomass,,,CO_350:0000313,Non-green leaf dry biomass measurement,Measurement,Separate all leaves with green area less than 50% from the sample. Dry to a constant weight and weigh using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000317,NGLFBM_M_kg_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000315,Non-green leaf fresh biomass,Agronomic,Fresh biomass of all leaves that have a green area < 50%.,,NGLFBM,,Leaf,Fresh biomass,,,CO_350:0000316,Non-green leaf fresh biomass measurement,Measurement,Separate all leaves with green area less than 50% from the sample and weigh immediately using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000320,PDBM_M_kg_per_m2,,Evaluation in trials,From GS59,,,GlobalTrials.network,,,EN,Oat,CO_350:0000318,Panicle dry biomass,Agronomic,Dry biomass of all panicles,,PDBM,,Panicle,Dry biomass,,,CO_350:0000319,Panicle dry biomass measurement,Measurement,Separate all panicles from the sample. Dry to a constant weight and weigh using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000323,PFBM_M_kg_per_m2,,Evaluation in trials,From GS59,,,GlobalTrials.network,,,EN,Oat,CO_350:0000321,Panicle fresh biomass,Agronomic,Fresh biomass of all panicles.,,PFBM,,Panicle,Fresh biomass,,,CO_350:0000322,Panicle fresh biomass measurement,Measurement,Separate all panicles from the sample and weigh immediately using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000326,STDBM_M_kg_per_m2,,Evaluation in trials,From GS21,,,GlobalTrials.network,,,EN,Oat,CO_350:0000324,Secondary tiller dry biomass,Agronomic,Dry biomass of all secondary tillers.,,STDBM,,Secondary tiller,Dry biomass,,,CO_350:0000325,Secondary tiller dry biomass measurement,Measurement,Separate all secondary tillers from the sample. Dry to a constant weight and weigh using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000329,STFBM_M_kg_per_m2,,Evaluation in trials,From GS21,,,GlobalTrials.network,,,EN,Oat,CO_350:0000327,Secondary tiller fresh biomass,Agronomic,Fresh biomass of all secondary tillers.,,STFBM,,Secondary tiller,Fresh biomass,,,CO_350:0000328,Secondary tiller fresh biomass measurement,Measurement,Separate all secondary tillers from the sample and weigh immediately using a scale or balance.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000332,StrwDBM_M_kg_per_m2,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000330,Straw dry biomass,Agronomic,The straw dry biomass.,,StrwDBM,,Straw,Yield,,,CO_350:0000331,Straw dry biomass measurement,Measurement,Measure the straw dry biomass.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000335,StrwFBM_M_kg_per_m2,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000333,Straw fresh biomass,Agronomic,The straw fresh biomass.,,StrwFBM,,Straw,Yield,,,CO_350:0000334,Straw fresh biomass measurement,Measurement,Measure the straw fresh biomass.,,,CO_350:0000146,kg/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000337,GLA_M_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000122,Green leaf area,Agronomic,The percentage area of a leaf that is green.,,GLA,,Leaf,Area,,,CO_350:0000336,Green leaf area measurement,Measurement,Measure the total green leaf area using a planimeter.,,,CO_350:0000147,m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000340,PA_M_m2,,Evaluation in trials,From GS59,,,GlobalTrials.network,,,EN,Oat,CO_350:0000338,Panicle area,Agronomic,The area of panicles.,,PA,,Panicle,Area,,,CO_350:0000339,Panicle area measurement,Measurement,Measure the total panicle area using a planimeter.,,,CO_350:0000147,m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000343,SA_M_m2,,Evaluation in trials,From GS31,,,GlobalTrials.network,,,EN,Oat,CO_350:0000341,Stem area,Agronomic,The area of stems.,,SA,,Stem,Area,,,CO_350:0000342,Stem area measurement,Measurement,Measure the total stem area using a planimeter.,,,CO_350:0000147,m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000345,GAI_C_m2_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000121,Green area index,Agronomic,A dimensionless quantity that characterizes plant canopies and defined as the green area per unit ground surface area.,,GAI,,Canopy,Green area index,,,CO_350:0000344,Green area index computation,Computation,"Calculate the green area index using measured leaf, stem and panicle areas.",,,CO_350:0000148,m2/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000347,GAI_E_m2_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000121,Green area index,Agronomic,A dimensionless quantity that characterizes plant canopies and defined as the green area per unit ground surface area.,,GAI,,Canopy,Green area index,,,CO_350:0000346,Green area index estimation,Estimation,Estimate the green area index using keys and/or charts.,,,CO_350:0000148,m2/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000349,LAI_C_m2_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000123,Leaf area index,Agronomic,A dimensionless quantity that characterizes plant canopies and defined as the leaf area per unit ground surface area.,,LAI,,Canopy,Leaf area index,,,CO_350:0000348,Leaf area index computation,Computation,Calculate the leaf area index using measured leaf areas.,,,CO_350:0000148,m2/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000351,LAI_E_m2_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000123,Leaf area index,Agronomic,A dimensionless quantity that characterizes plant canopies and defined as the leaf area per unit ground surface area.,,LAI,,Canopy,Leaf area index,,,CO_350:0000350,Leaf area index estimation,Estimation,Estimate the leaf area index using keys and/or charts.,,,CO_350:0000148,m2/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000353,LAI_M_m2_per_m2,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000123,Leaf area index,Agronomic,A dimensionless quantity that characterizes plant canopies and defined as the leaf area per unit ground surface area.,,LAI,,Canopy,Leaf area index,,,CO_350:0000352,Leaf area index measurement,Measurement,Measure the leaf area index using a ceptometer.,,,CO_350:0000148,m2/m2,Numerical,2,,,,,,,,,,,,,
,CO_350:0000357,LfStmRs_M_m2s_per_mmol,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000354,Leaf stomatal resistance,Physiological,The leaf stomatal resistance.,,LfStmRs,,Leaf,Stomatal resistance,,,CO_350:0000355,Leaf stomatal resistance measurement,Measurement,Measure the leaf stomatal resistance.,,,CO_350:0000356,m2s/mmol,Numerical,2,,,,,,,,,,,,,
,CO_350:0000360,AbNcnt_M_mg_per_kg,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000358,Above ground N content,Physiological,The N content of all above ground plant parts.,,AbNcnt,,Plant,N content,,,CO_350:0000359,Above ground N content measurement,Measurement,Laboratory analysis of nitrogen content in the above ground parts of a plant.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000363,ChffNCnt_M_mg_per_kg,,Evaluation in trials,From GS59,,,GlobalTrials.network,,,EN,Oat,CO_350:0000361,Chaff N content,Physiological,The nitrogen content of the chaff.,,ChffNCnt,,Chaff,N content,,,CO_350:0000362,Chaff N content measurement,Measurement,Laboratory analysis of nitrogen content in the chaff of a sample.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000366,IfTllrNCnt_M_mg_per_kg,,Evaluation in trials,From GS21,,,GlobalTrials.network,,,EN,Oat,CO_350:0000364,Infertile tiller N content,Physiological,The nitrogen content of the infertile tiller.,,IfTllrNCnt,,Infertile tiller,N content,,,CO_350:0000365,Infertile tiller N content measurement,Measurement,Laboratory analysis of nitrogen content in the infertile tillers of a sample.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000369,LfNCnt_M_mg_per_kg,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000367,Leaf N content,Physiological,The nitrogen content of the leaf.,,LfNCnt,,Leaf,N content,,,CO_350:0000368,Leaf N content measurement,Measurement,Laboratory analysis of nitrogen content in the leaves of a sample.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000372,GrNCnt_M_mg_per_kg,,Evaluation in trials,From GS59,,,GlobalTrials.network,,,EN,Oat,CO_350:0000370,Oat/groat N content,Physiological,The nitrogen content of the oat/groat.,,GrNCnt,,Oat/groat,N content,,,CO_350:0000371,Oat/groat N content measurement,Measurement,Laboratory analysis of nitrogen content in the oat/groat of a sample.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000375,PNCnt_M_mg_per_kg,,Evaluation in trials,From GS59,,,GlobalTrials.network,,,EN,Oat,CO_350:0000373,Panicle N content,Physiological,The nitrogen content of the panicle.,,PNCnt,,Panicle,N content,,,CO_350:0000374,Panicle N content measurement,Measurement,Laboratory analysis of nitrogen content in the panicles of a sample.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000378,PlntNCnt_M_mg_per_kg,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000376,Plant N content,Physiological,The nitrogen content of the plant.,,PlntNCnt,,Plant,N content,,,CO_350:0000377,Plant N content measurement,Measurement,Laboratory analysis of nitrogen content in the plant of a sample.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000381,RtNCnt_M_mg_per_kg,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000379,Root N content,Physiological,The nitrogen content of the root.,,RtNCnt,,Root,N content,,,CO_350:0000380,Root N content measurement,Measurement,Laboratory analysis of nitrogen content in the roots of a sample.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000384,STllrNCnt_M_mg_per_kg,,Evaluation in trials,From GS21,,,GlobalTrials.network,,,EN,Oat,CO_350:0000382,Secondary tiller N content,Physiological,The nitrogen content of the secondary tiller.,,STllrNCnt,,Secondary tiller,N content,,,CO_350:0000383,Secondary tiller N content measurement,Measurement,Laboratory analysis of nitrogen content in the secondary tillers of a sample.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000387,StmNCnt_M_mg_per_kg,,Evaluation in trials,From GS31,,,GlobalTrials.network,,,EN,Oat,CO_350:0000385,Stem N content,Physiological,The nitrogen content of the stem.,,StNCnt,,Stem,N content,,,CO_350:0000386,Stem N content measurement,Measurement,Laboratory analysis of nitrogen content in the stems of a sample.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000390,StrNCnt_M_mg_per_kg,,Evaluation in trials,From GS59,,,GlobalTrials.network,,,EN,Oat,CO_350:0000388,Straw N content,Physiological,The nitrogen content of the straw.,,StNCnt,,Straw,N content,,,CO_350:0000389,Straw N content measurement,Measurement,Laboratory analysis of nitrogen content in the straw of a sample.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000393,TllrNCnt_M_mg_per_kg,,Evaluation in trials,From GS21,,,GlobalTrials.network,,,EN,Oat,CO_350:0000391,Tiller N content,Physiological,The nitrogen content of the tiller.,,TllrNCnt,,Tiller,N content,,,CO_350:0000392,Tiller N content measurement,Measurement,Laboratory analysis of nitrogen content in the tillers of a sample.,,,CO_350:0000149,mg/kg,Numerical,2,,,,,,,,,,,,,
,CO_350:0000397,LfChlphCnt_M_mg_per_l,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000394,Leaf chlorophyll content,Physiological,The leaf chlorophyll content.,,LfChlphCnt,,Leaf,Chlorophyll,,,CO_350:0000395,Leaf chlorophyll content measurement,Measurement,Measure the leaf chlorophyll content.,,,CO_350:0000396,mg/l,Numerical,2,,,,,,,,,,,,,
,CO_350:0000399,PGrtPrm_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000130,Groat perimeter,Morphological,The groat perimeter.,,GrtPrm,,Oat/groat,Perimeter,,,CO_350:0000398,Groat perimeter measurement - primary,Measurement,Measure the primary groat perimeter.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000401,SGrtPrm_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000130,Groat perimeter,Morphological,The groat perimeter.,,GrtPrm,,Oat/groat,Perimeter,,,CO_350:0000400,Groat perimeter measurement - secondary,Measurement,Measure the secondary groat perimeter.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000403,TGrtPrm_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000130,Groat perimeter,Morphological,The groat perimeter.,,GrtPrm,,Oat/groat,Perimeter,,,CO_350:0000402,Groat perimeter measurement - tertiary,Measurement,Measure the tertiary groat perimeter.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000405,PGrtWd_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000133,Groat width,Morphological,The groat width.,,GrtWd,,Oat/groat,Width,,,CO_350:0000404,Groat width measurement - primary,Measurement,Measure the primary groat width.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000407,SGrtWd_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000133,Groat width,Morphological,The groat width.,,GrtWd,,Oat/groat,Width,,,CO_350:0000406,Groat width measurement - secondary,Measurement,Measure the secondary groat width.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000409,TGrtWd_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000133,Groat width,Morphological,The groat width.,,GrtWd,,Oat/groat,Width,,,CO_350:0000408,Groat width measurement - tertiary,Measurement,Measure the tertiary groat width.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000411,PKLn_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000138,Kernel length,Morphological,The kernel length.,,KLn,,Oat/groat,Length,,,CO_350:0000410,Kernel length measurement - primary,Measurement,Measure the primary kernel length.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000413,SKLn_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000138,Kernel length,Morphological,The kernel length.,,KLn,,Oat/groat,Length,,,CO_350:0000412,Kernel length measurement - secondary,Measurement,Measure the secondary kernel length.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000415,TKLn_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000138,Kernel length,Morphological,The kernel length.,,KLn,,Oat/groat,Length,,,CO_350:0000414,Kernel length measurement - tertiary,Measurement,Measure the tertiary kernel length.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000417,PKPrm_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000139,Kernel perimeter,Morphological,The kernel perimeter.,,KPrm,,Oat/groat,Perimeter,,,CO_350:0000416,Kernel perimeter measurement - primary,Measurement,Measure the primary kernel perimeter.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000419,SKPrm_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000139,Kernel perimeter,Morphological,The kernel perimeter.,,KPrm,,Oat/groat,Perimeter,,,CO_350:0000418,Kernel perimeter measurement - secondary,Measurement,Measure the secondary kernel perimeter.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000421,TKPrm_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000139,Kernel perimeter,Morphological,The kernel perimeter.,,KPrm,,Oat/groat,Perimeter,,,CO_350:0000420,Kernel perimeter measurement - tertiary,Measurement,Measure the tertiary kernel perimeter.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000423,PKwd_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000141,Kernel width,Morphological,The kernel width.,,Kwd,,Oat/groat,Width,,,CO_350:0000422,Kernel width measurement - primary,Measurement,Measure the primary kernel width.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000425,SKwd_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000141,Kernel width,Morphological,The kernel width.,,Kwd,,Oat/groat,Width,,,CO_350:0000424,Kernel width measurement - secondary,Measurement,Measure the secondary kernel width.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000427,TKwd_M_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000141,Kernel width,Morphological,The kernel width.,,Kwd,,Oat/groat,Width,,,CO_350:0000426,Kernel width measurement - tertiary,Measurement,Measure the tertiary kernel width.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000430,LfWd_M_mm,,Evaluation in trials,From GS11,,,GlobalTrials.network,,,EN,Oat,CO_350:0000428,Leaf width,Morphological,The leaf width.,,LfWd,,Leaf,Width,,,CO_350:0000429,Leaf width measurement,Measurement,Measure the leaf width.,,,CO_350:0000150,mm,Numerical,2,,,,,,,,,,,,,
,CO_350:0000432,PGrtAR_M_mm_per_mm,,Evaluation in trials,Post-harvest,,,GlobalTrials.network,,,EN,Oat,CO_350:0000128,Groat aspect ratio,Morphological,The groat aspect ratio.,,GrtAR,,Oat/groat,Aspect ratio,,,CO_350:0000431,Groat aspect ratio measurement - primary,Measurement,Measure the primary groat aspect ratio.,,,CO_350:0000151,mm/mm,Numerical,2,,,,,,,,,,,,,
